id,code,name,reconcile,user_type_id/id,chart_template_id/id,note
account_118200,118200,應收票據貼現,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_118300,118300,應收票據－關係人,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_118400,118400,其他應收票據,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_118500,118500,備抵呆帳－應收票據,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_118600,118600,應收票據貼現－關係人,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_118700,118700,其他應收票據－關係人,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_118800,118800,備抵呆帳－應收關係人票據,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119200,119200,備抵銷售退回及折讓,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119300,119300,應收分期帳款,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119400,119400,未實現利息收入,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119500,119500,應收租賃款,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119600,119600,未賺得融資收益,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119700,119700,應收帳款－關係人,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119800,119800,備抵呆帳－應收租賃款,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119900,119900,備抵呆帳－應收帳款及分期帳款,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119A00,119A00,應收分期帳款－關係人,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119B00,119B00,未實現利息收入－關係人,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119C00,119C00,應收租賃款－關係人,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119D00,119D00,未賺得融資收益－關係人,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119E00,119E00,備抵呆帳－應收關係人款項及分期帳款,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_119F00,119F00,備抵呆帳－應收關係人租賃款,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_120100,120100,應收建造合約款,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_120200,120200,應收建造合約款－關係人,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_121100,121100,應收收益,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,
account_121200,121200,其他應收款－關係人,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_121300,121300,其他應收款－其他,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_121400,121400,備抵呆帳－其他應收款,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_121500,121500,備抵呆帳－其他應收關係人款,TRUE,account.data_account_type_receivable,l10n_tw.tw_chart_template,非常用專案
account_122100,122100,應收所得稅退稅款,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_122200,122200,預付所得稅,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_123200,123200,寄銷品,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_123300,123300,在途商品,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_123400,123400,備抵存貨跌價(買賣業),FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_123500,123500,製成品,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,
account_123600,123600,副產品,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_123700,123700,在製品,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,
account_123800,123800,委外加工,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_123900,123900,原料,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,
account_124000,124000,物料,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,
account_124100,124100,在途原物料,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_124200,124200,備抵存貨跌價(製造業),FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_124300,124300,農業產品,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_124400,124400,在建工程,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_125100,125100,生產性生物資產－流動,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_125200,125200,累計折舊-生產性生物資產-流動,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_125300,125300,累計減損-生產性生物資產-流動,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_125400,125400,生產性生物資產公允價值減出售成本累計變動數-流動,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_125500,125500,消耗性生物資產-流動,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_125600,125600,累計折舊-消耗性生物資產-流動,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_125700,125700,累計減損-消耗性生物資產-流動,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_125800,125800,消耗性生物資產公允價值減出售成本累計變動數-流動,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_126100,126100,預付薪資,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_126200,126200,預付租金,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_126300,126300,預付保險費,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_126400,126400,用品盤存,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,
account_126500,126500,其他預付費用,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,
account_126600,126600,預付貨款,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,
account_126700,126700,預付投資款,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_126900,126900,留抵稅額,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,
account_127000,127000,其他預付款項,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,
account_128100,128100,暫付款,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,
account_128200,128200,代付款,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,
account_128300,128300,員工借支,FALSE,account.data_account_type_current_assets,l10n_tw.tw_chart_template,非常用專案
account_128400,128400,存出保證金,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_131100,131100,指定為透過損益按公允價值衡量之金融資產－非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_131200,131200,指定為透過損益按公允價值衡量之金融資產評價調整-非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_131300,131300,持有供交易之金融資產-非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_131400,131400,持有供交易之金融資產評價調整-非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_132100,132100,備供出售金融資產－非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_132200,132200,備供出售金融資產評價調整-非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_132300,132300,累計減損－備供出售金融資產－非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_133100,133100,以成本衡量之金融資產-非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_133200,133200,累計減損-以成本衡量之金融資產-非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_134100,134100,無活絡市場之債務工具投資－非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_134200,134200,累計減損-無活絡市場之債務工具投資－非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_135100,135100,持有至到期日金融資產－非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_135200,135200,累計減損-持有至到期日金融資產－非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_136100,136100,避險之衍生金融資產－非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_136200,136200,避險之衍生金融資產評價調整－非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_137100,137100,採用權益法之投資,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_137200,137200,累計減損-採用權益法之投資,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_138100,138100,投資性不動產－土地－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_138200,138200,投資性不動產－土地－累計公允價值變動數,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_138300,138300,累計減損－投資性不動產－土地,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_138400,138400,投資性不動產－建築物－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_138500,138500,投資性不動產－建築物－重估增值,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_138600,138600,投資性不動產－建築物－累計公允價值變動數,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_138700,138700,累計折舊－投資性不動產－建築物,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_138800,138800,累計減損－投資性不動產－建築物,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_139100,139100,土地－成本 ,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_139200,139200,土地－重估增值,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_139300,139300,累計減損－土地 ,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_140100,140100,土地改良物－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_140200,140200,土地改良物－重估增值,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_140300,140300,累計折舊－土地改良物,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_140400,140400,累計減損－土地改良物,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_141100,141100,房屋及建築－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_141200,141200,房屋及建築－重估增值,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_141300,141300,累計折舊－房屋及建築,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_141400,141400,累計減損－房屋及建築,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_142100,142100,機器設備－成本 ,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_142200,142200,累計折舊－機器設備,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_142300,142300,累計減損－機器設備,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_143100,143100,辦公設備－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_143200,143200,累計折舊－辦公設備,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_143300,143300,累計減損－辦公設備,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_144100,144100,租賃資產－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_144200,144200,累計折舊－租賃資產,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_144300,144300,累計減損－租賃資產,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_145100,145100,出租設備－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_145200,145200,累計折舊－出租設備 ,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_145300,145300,累計減損－出租設備,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_146100,146100,租賃權益改良－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_146200,146200,累計折舊－租賃權益改良,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_146300,146300,累計減損－租賃權益改良,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_146400,146400,未完工程及待驗設備,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_146600,146600,生產性植物－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_146700,146700,累計折舊－生產性植物 ,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_146800,146800,累計減損－生產性植物,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_147100,147100,礦產資源－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_147200,147200,礦產資源－重估增值,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_147300,147300,累計折耗－礦產資源,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_147400,147400,累計減損－礦產資源,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_148100,148100,生產性生物資產－非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_148200,148200,累計折舊－生產性生物資產－非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_148300,148300,累計減損－生產性生物資產－非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_148400,148400,生產性生物資產公允價值減出售成本累計變動數-非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_148500,148500,消耗性生物資產-非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_148600,148600,累計折舊-消耗性生物資產-非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_148700,148700,累計減損－消耗性生物資產-非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_148800,148800,消耗性生物資產公允價值減出售成本累計變動數-非流動,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_149100,149100,商標權－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_149200,149200,商標權－重估增值,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_149300,149300,累計攤銷－商標權,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_149400,149400,累計減損－商標權,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_150100,150100,專利權－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_150200,150200,專利權－重估增值,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_150300,150300,累計攤銷-專利權,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_150400,150400,累計減損－專利權,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_151100,151100,特許權－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_151200,151200,特許權－重估增值,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_151300,151300,累計攤銷-特許權,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_151400,151400,累計減損－特許權,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_152100,152100,著作權－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_152200,152200,著作權－重估增值,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_152300,152300,累計攤銷-著作權,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_152400,152400,累計減損－著作權,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_153100,153100,電腦軟體－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_153200,153200,電腦軟體－重估增值,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_153300,153300,累計攤銷－電腦軟體 ,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_153400,153400,累計減損－電腦軟體 ,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_154100,154100,商譽－成本,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_154200,154200,累計攤銷－商譽,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_154300,154300,累計減損－商譽,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_155100,155100,其他無形資產,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_155200,155200,累計攤銷－其他無形資產,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_155300,155300,累計減損－其他無形資產,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_156100,156100,遞延所得稅資產,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_157100,157100,長期應收票據,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_157200,157200,長期應收款 ,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_157300,157300,催收款項,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_157400,157400,備抵呆帳－長期應收票據及款項,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_157500,157500,備抵呆帳－催收款項,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_157600,157600,長期應收票據及款項－關係人,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_157700,157700,催收款項－關係人,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_157800,157800,長期預付租金,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_157900,157900,長期預付保險費,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_158000,158000,預付投資款,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_158100,158100,預付退休金,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_158200,158200,預付設備款,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_158300,158300,存出保證金,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_158400,158400,業主(股東)往來,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_158500,158500,同業往來,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_158600,158600,其他非流動資產－其他,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,
account_158700,158700,人壽保險現金解約價值,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_158800,158800,備抵呆帳-長期應收關係人票據及款項,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_158900,158900,備抵呆帳-催收關係人款項,FALSE,account.data_account_type_non_current_assets,l10n_tw.tw_chart_template,非常用專案
account_211100,211100,銀行透支,FALSE,account.data_account_type_current_liabilities,l10n_tw.tw_chart_template,非常用專案
account_211200,211200,銀行借款,FALSE,account.data_account_type_current_liabilities,l10n_tw.tw_chart_template,
account_211300,211300,短期借款－業主,FALSE,account.data_account_type_current_liabilities,l10n_tw.tw_chart_template,非常用專案
account_211400,211400,短期借款－員工,FALSE,account.data_account_type_current_liabilities,l10n_tw.tw_chart_template,非常用專案
account_211500,211500,短期借款－關係人,FALSE,account.data_account_type_current_liabilities,l10n_tw.tw_chart_template,非常用專案
account_211600,211600,短期借款－其他,FALSE,account.data_account_type_current_liabilities,l10n_tw.tw_chart_template,非常用專案
account_212100,212100,應付商業本票,FALSE,account.data_account_type_current_liabilities,l10n_tw.tw_chart_template,非常用專案
account_212200,212200,銀行承兌匯票,FALSE,account.data_account_type_current_liabilities,l10n_tw.tw_chart_template,非常用專案
account_212300,212300,其他應付短期票券,FALSE,account.data_account_type_current_liabilities,l10n_tw.tw_chart_template,非常用專案
